alt_km,lat_deg,lon_deg,lt_h,doy,f107,f107m,kp3h,kp24h,temperature_k,exospheric_temp_k,density_g_cm3,mean_mol_mass_g,d_h_g_cm3,d_he_g_cm3,d_o_g_cm3,d_n2_g_cm3,d_o2_g_cm3,d_n_g_cm3
756.51999999999998,-26.159999999999997,-98.879999999999882,23.039999999999992,20,229.35999999999999,187.12,0.60000000000000142,7.6799999999999997,1000,1000,1.4363541551900422e-13,1.1908431053161621,1.1297352078354708e-13,3.0540674156309677e-14,9.9371384125367454e-17,5.8192601995154451e-20,6.6073272859982188e-22,2.1806156814818842e-17
759.83000000000004,-24.889999999999986,-93.769999999999982,23.409999999999997,22,230.19,187.73000000000002,0.65000000000000036,7.7199999999999998,1000,1000,1.4289977079244565e-13,1.1891461610794067,1.1262198855790939e-13,3.0162314703166548e-14,9.4537856786309794e-17,5.6283365743805494e-20,5.9801861480088801e-22,2.0875216320588388e-17
763.13999999999999,-23.620000000000005,-88.659999999999968,23.780000000000001,24,231.01999999999998,188.34,0.70000000000000107,7.7599999999999998,1000,1000,1.4217086167188364e-13,1.1874657869338989,1.1227187934762309e-13,2.9788996790125477e-14,8.9943649342075975e-17,5.3516488600081098e-20,5.4130761889471569e-22,1.9984802713289356e-17
766.45000000000005,-22.349999999999994,-83.549999999999955,0.15000000000000568,26,231.84999999999999,188.94999999999999,0.75,7.7999999999999998,1000,1000,1.4144857973710095e-13,1.1858019828796387,1.1192318637642459e-13,2.9420635713891738e-14,8.5576605546383919e-17,4.9989432473420469e-20,4.9001944217764986e-22,1.9133132591521084e-17
769.75999999999999,-21.079999999999984,-78.439999999999941,0.51999999999999602,28,232.67999999999998,189.56,0.80000000000000071,7.8399999999999999,1000,1000,1.4073281656788034e-13,1.1841545104980469,1.1157586898673244e-13,2.9057156935565973e-14,8.1425263984666091e-17,4.5849057465468716e-20,4.4363053344411344e-22,1.8318511889389061e-17
773.07000000000005,-19.810000000000002,-73.329999999999927,0.89000000000000057,30,233.50999999999999,190.17000000000002,0.85000000000000142,7.8799999999999999,1000,1000,1.4002353150664032e-13,1.182523250579834,1.1122997461239167e-13,2.8698502856907768e-14,7.7478983805522608e-17,4.1277621191974534e-20,4.0167143841396578e-22,1.7539276319500832e-17
776.38,-18.539999999999992,-68.219999999999914,1.2600000000000051,32,234.34,190.78,0.90000000000000036,7.9199999999999999,1000,1000,1.3932061613316366e-13,1.1809080839157104,1.1088545581955725e-13,2.8344600633083659e-14,7.3727256506451598e-17,3.6475298130001488e-20,3.6371349638219702e-22,1.6793859201776221e-17
779.69000000000005,-17.27000000000001,-63.1099999999999,1.6299999999999955,34,235.16999999999999,191.38999999999999,0.95000000000000107,7.96,1000,1000,1.3862400268481456e-13,1.1793088912963867,1.1054233971328348e-13,2.7995392665853235e-14,7.016056620168625e-17,3.1640950899860423e-20,3.2937401514646636e-22,1.6080783191641208e-17
783,-16,-57.999999999999886,2,36,236,192,1,8,1000,1000,1.3793358274137579e-13,1.177725076675415,1.1020058563598889e-13,2.7650804416317135e-14,6.6769463179908758e-17,2.6954418583360596e-20,2.9830395215520607e-22,1.5398615612274852e-17
786.31000000000006,-14.72999999999999,-52.889999999999873,2.3700000000000045,38,236.82999999999998,192.61000000000001,1.0500000000000007,8.0400000000000009,1000,1000,1.3724931564526588e-13,1.176156759262085,1.098602206927278e-13,2.7310769815905474e-14,6.3545179326626061e-17,2.2563076654442827e-20,2.7018945436410855e-22,1.4745963491525612e-17
789.62,-13.45999999999998,-47.779999999999973,2.7399999999999949,40,237.66,193.22,1.1000000000000014,8.0800000000000001,1000,1000,1.365710523186861e-13,1.1746035814285278,1.095212177784459e-13,2.6975219407916577e-14,6.0479303869369718e-17,1.85741387064865e-20,2.447466328214901e-22,1.4121538081999133e-17
792.93000000000006,-12.189999999999998,-42.669999999999845,3.1099999999999994,42,238.48999999999998,193.82999999999998,1.1500000000000004,8.120000000000001,1000,1000,1.3589876565658215e-13,1.1730655431747437,1.091835701168796e-13,2.664410237037361e-14,5.756403484060213e-17,1.5052363934166566e-20,2.2172042670858743e-22,1.3524095304054133e-17
796.24000000000001,-10.920000000000016,-37.559999999999945,3.480000000000004,44,239.31999999999999,194.44,1.2000000000000011,8.1600000000000001,1000,1000,1.352323743437911e-13,1.1715422868728638,1.0884726415550175e-13,2.6317345858443107e-14,5.4791752252520459e-17,1.2023024967018508e-20,2.0087853226603104e-22,1.2952438227344248e-17
799.54999999999995,-9.6499999999999773,-32.450000000000045,3.8499999999999943,46,240.15000000000001,195.05000000000001,1.25,8.1999999999999993,1000,1000,1.3457176996009568e-13,1.1700339317321777,1.0851230667057593e-13,2.5994893967950551e-14,5.2155368821636349e-17,9.4786101326632926e-21,1.8201247564467638e-22,1.2405450158042533e-17
802.86000000000001,-8.3799999999999955,-27.339999999999918,4.2199999999999989,48,240.97999999999999,195.66,1.3000000000000007,8.2400000000000002,1000,1000,1.3391693895296874e-13,1.1685401201248169,1.0817870443836572e-13,2.5676690794721423e-14,4.9648154606486071e-17,7.38711626556564e-21,1.6493368753373941e-22,1.1882038390559804e-17
806.16999999999996,-7.1100000000000136,-22.230000000000018,4.5900000000000034,50,241.81,196.26999999999998,1.3500000000000014,8.2799999999999994,1000,1000,1.3326774579713874e-13,1.167060375213623,1.0784642357755322e-13,2.5362675352383519e-14,4.7263631128512107e-17,5.7009360518575693e-21,1.4947114288896821e-22,1.1381167294769145e-17
809.48000000000002,-5.839999999999975,-17.119999999999891,4.9599999999999937,52,242.63999999999999,196.88,1.4000000000000004,8.3200000000000003,1000,1000,1.3262413628249703e-13,1.1655950546264648,1.0751547086440202e-13,2.5052774796103378e-14,4.4995611076732562e-17,4.3646956464216939e-21,1.3547009875519464e-22,1.0901835154948754e-17
812.78999999999996,-4.5699999999999932,-12.009999999999991,5.3299999999999983,54,243.47,197.49000000000001,1.4500000000000011,8.3599999999999994,1000,1000,1.3198606975146215e-13,1.1641438007354736,1.0718583274638496e-13,2.4746948468299529e-14,4.2838423300867772e-17,3.3215447594486413e-21,1.2279200591391291e-22,1.0443119664715635e-17
816.10000000000002,-3.3000000000000114,-6.8999999999998636,5.7000000000000028,56,244.29999999999998,198.09999999999999,1.5,8.4000000000000004,1000,1000,1.3135345133634402e-13,1.1627063751220703,1.068575227760292e-13,2.4445128606336193e-14,4.078648598614423e-17,2.5175425716087878e-21,1.11310394184798e-22,1.0004086937158215e-17
819.40999999999997,-2.0299999999999727,-1.7899999999999636,6.0699999999999932,58,245.13,198.71000000000001,1.5500000000000007,8.4399999999999995,1000,1000,1.3072618616945253e-13,1.1612825393676758,1.0653051384828041e-13,2.4147267776368324e-14,3.8834607747037552e-17,1.9044234172770909e-21,1.0091159817773841e-22,9.5838940752323026e-18
822.72000000000003,-0.75999999999999091,3.3200000000001637,6.4399999999999977,60,245.95999999999998,199.31999999999999,1.6000000000000014,8.4800000000000004,1000,1000,1.3010424714573338e-13,1.15987229347229,1.0620479918687503e-13,2.3853303297957824e-14,3.6977802338815268e-17,1.4408206927612091e-21,9.1492472751654697e-23,9.1817196885896331e-18
826.02999999999997,0.50999999999999091,8.4300000000000637,6.8100000000000023,62,246.78999999999999,199.93000000000001,1.6500000000000004,8.5199999999999996,1000,1000,1.2948755295002362e-13,1.1584756374359131,1.0588037201554948e-13,2.3563170796600703e-14,3.5211291966259274e-17,1.0925091943715857e-21,8.2959660951579375e-23,8.7967564489523545e-18
829.34000000000003,1.7800000000000296,13.539999999999964,7.1799999999999926,64,247.62,200.53999999999999,1.7000000000000011,8.5600000000000005,1000,1000,1.2887604937221464e-13,1.1570920944213867,1.0555724588683091e-13,2.3276846555374438e-14,3.353075874657204e-17,8.3197789659873011e-22,7.5229808578823176e-23,8.4282797461038702e-18
832.64999999999998,3.0500000000000114,18.650000000000091,7.5499999999999972,66,248.44999999999999,201.15000000000001,1.75,8.5999999999999996,1000,1000,1.2826966864967065e-13,1.15572190284729,1.0523540047192859e-13,2.2994257729445564e-14,3.1931871562066241e-17,6.3759565281985582e-22,6.8226301462271033e-23,8.0755451174928826e-18
835.96000000000004,4.3199999999999932,23.759999999999991,7.9200000000000017,68,249.28,201.75999999999999,1.8000000000000007,8.6400000000000006,1000,1000,1.2766831591470157e-13,1.1543644666671753,1.0491482221831536e-13,2.2715346720573668e-14,3.0410557375405665e-17,4.9268975527448471e-22,6.1880224713242839e-23,7.7378833740038363e-18
839.26999999999998,5.5900000000000318,28.870000000000118,8.289999999999992,70,70.109999999999985,202.37,1.8500000000000014,8.6799999999999997,1000,1000,1.2707199116730739e-13,1.153019905090332,1.0459553145478195e-13,2.244007964744086e-14,2.8963074021499122e-17,3.8459016381345555e-22,5.6129668527896851e-23,7.4146369070497516e-18
842.58000000000004,6.8600000000000136,33.980000000000018,8.6599999999999966,72,70.939999999999998,202.97999999999999,1.9000000000000004,8.7200000000000006,1000,1000,1.264805724347437e-13,1.1516879796981812,1.0427749430001049e-13,2.2168395523674937e-14,2.7585702496312574e-17,3.0378632087632588e-22,5.0917986382350956e-23,7.1051712691008003e-18
845.88999999999999,8.1299999999999955,39.090000000000146,9.0300000000000011,74,71.769999999999982,203.59,1.9500000000000011,8.7599999999999998,1000,1000,1.2589404616448335e-13,1.1503688097000122,1.0396071753026453e-13,2.190024522136496e-14,2.6275008345942699e-17,2.4320306553280053e-22,4.6194350390759955e-23,6.8088826183098188e-18
849.20000000000005,9.3999999999999773,44.200000000000045,9.4000000000000057,76,72.599999999999994,204.19999999999999,2,8.8000000000000007,1000,1000,1.253123039363091e-13,1.1490617990493774,1.0364518081675336e-13,2.1635574530402303e-14,2.5027687811022963e-17,1.9761423846200098e-22,4.1912599568393935e-23,6.5252039223669019e-18
852.50999999999999,10.670000000000016,49.310000000000173,9.769999999999996,78,73.429999999999978,204.81,2.0500000000000007,8.8399999999999999,1000,1000,1.2473534575022094e-13,1.1477673053741455,1.0333091126453128e-13,2.1374352957600866e-14,2.3840695212537944e-17,1.6317519666914418e-22,3.8031280852405342e-23,6.2535950323320525e-18
855.82000000000005,11.939999999999998,54.420000000000073,10.140000000000001,80,74.259999999999991,205.41999999999999,2.1000000000000014,8.8800000000000008,1000,1000,1.2416310384358309e-13,1.1464849710464478,1.0301787499228041e-13,2.1116517822522551e-14,2.2710993143278348e-17,1.3706598329911847e-22,3.4512421634260458e-23,5.9935253118423178e-18
859.13,13.20999999999998,59.529999999999973,10.510000000000005,82,75.090000000000003,206.03,2.1500000000000004,8.9199999999999999,1000,1000,1.2359545624365115e-13,1.1452145576477051,1.0270605844747357e-13,2.086201660912463e-14,2.1635752645549243e-17,1.172213226367318e-22,3.1321829526883384e-23,5.7444852176403652e-18
862.44000000000005,14.480000000000018,64.6400000000001,10.879999999999995,84,75.919999999999987,206.63999999999999,2.2000000000000011,8.9600000000000009,1000,1000,1.2303240295042511e-13,1.1439560651779175,1.0239548195890152e-13,2.0610812047957422e-14,2.0612343285002711e-17,1.021308300384118e-22,2.8428751576744982e-23,5.5060140101250027e-18
865.75,15.75,69.75,11.25,86,76.75,207.25,2.25,0,1000,1000,1.2247390330632352e-13,1.142709493637085,1.0208612519777352e-13,2.0362865175505354e-14,1.9638238852048014e-17,9.0688522515038618e-23,2.580525895235681e-23,5.2776488817435067e-18
869.06000000000006,17.019999999999982,74.860000000000127,11.620000000000005,88,77.579999999999984,207.85999999999999,2.3000000000000007,0.040000000000000924,1000,1000,1.2191988954871058e-13,1.1414744853973389,1.0177799494035314e-13,2.0118125169791591e-14,1.8710990892071997e-17,8.2085609379481736e-23,2.3425926666743592e-23,5.0589526675421431e-18
872.37,18.29000000000002,79.970000000000027,11.989999999999995,90,78.409999999999997,208.47,2.3500000000000014,0.080000000000000071,1000,1000,1.2137029391495052e-13,1.1402509212493896,1.0147107763411323e-13,1.987654967916877e-14,1.7828341202002388e-17,7.5731479938333047e-23,2.1267920352142803e-23,4.8495080549018789e-18
875.68000000000006,19.560000000000002,85.080000000000155,12.359999999999999,92,79.239999999999981,209.07999999999998,2.4000000000000004,0.12000000000000099,1000,1000,1.2082506219493472e-13,1.1390388011932373,1.0116534617399947e-13,1.9638084493528267e-14,1.6988041504934269e-17,7.1196179754698131e-23,1.9310333616844274e-23,4.6489084845516441e-18
878.99000000000001,20.829999999999984,90.190000000000055,12.730000000000004,94,80.069999999999993,209.69,2.4500000000000011,0.16000000000000014,1000,1000,1.2028414017855454e-13,1.1378380060195923,1.0086081411253903e-13,1.9402690649354508e-14,1.618805693656076e-17,6.8169724358148582e-23,1.7534468879672458e-23,4.4567804844448712e-18
882.30000000000007,22.100000000000023,95.300000000000182,13.099999999999994,96,80.899999999999977,210.29999999999998,2.5,0.20000000000000107,1000,1000,1.1974752786581e-13,1.136648416519165,1.0055749500225905e-13,1.9170337653461392e-14,1.5426448585526036e-17,6.6431100166590439e-23,1.5923376675217775e-23,4.2727596815217305e-18
885.61000000000001,23.370000000000005,100.41000000000008,13.469999999999999,98,81.72999999999999,210.91,2.5500000000000007,0.24000000000000021,1000,1000,1.1921511683648384e-13,1.135469913482666,1.0025535496184165e-13,1.8940966213542611e-14,1.4701292429725299e-17,6.5826012297849714e-23,1.4461530643143666e-23,4.096489974528518e-18
888.91999999999996,24.639999999999986,105.51999999999998,13.840000000000003,100,82.560000000000002,211.52000000000001,2.6000000000000014,0.27999999999999936,1000,1000,1.186868935380489e-13,1.1343023777008057,9.9954393991286833e-14,1.871455938893922e-14,1.4010877859651789e-17,6.6251359787057642e-23,1.3135114673556089e-23,3.9276524853390944e-18
892.23000000000002,25.910000000000025,110.63000000000011,14.209999999999994,102,83.389999999999986,212.13,2.6500000000000004,0.32000000000000028,1000,1000,1.1816279020786941e-13,1.1331455707550049,9.9654618866858169e-14,1.8491052805147228e-14,1.3353447943684443e-17,6.7640392379858041e-23,1.1931360263843138e-23,3.7659101378538444e-18
895.53999999999996,27.180000000000007,115.74000000000001,14.579999999999998,104,84.219999999999999,212.74000000000001,2.7000000000000011,0.35999999999999943,1000,1000,1.1764275263583673e-13,1.1319996118545532,9.9356002483501349e-14,1.8270414274914638e-14,1.2727423594033898e-17,6.9954272876165071e-23,1.0838873895950706e-23,3.6109701101359242e-18
898.85000000000002,28.449999999999989,120.85000000000014,14.950000000000003,106,85.049999999999983,213.34999999999999,2.75,0.40000000000000036,1000,1000,1.1712675371689657e-13,1.1308642625808716,9.9058558393743529e-14,1.8052611610989457e-14,1.2131291070179182e-17,7.3171317067416017e-23,9.8473017704977667e-24,3.4625362715260399e-18
902.15999999999997,29.720000000000027,125.96000000000004,15.319999999999993,108,85.879999999999995,213.96000000000001,2.8000000000000007,0.4399999999999995,1000,1000,1.1661477989852176e-13,1.1297394037246704,9.8762300150111865e-14,1.7837604155790214e-14,1.1563599497325877e-17,7.7278795894044232e-23,8.9472446097986115e-24,3.3203377203735803e-18
905.47000000000003,30.990000000000009,131.07000000000016,15.689999999999998,110,86.70999999999998,214.56999999999999,2.8500000000000014,0.48000000000000043,1000,1000,1.1610669565544074e-13,1.1286249160766602,9.8467159989970576e-14,1.7625339393274181e-14,1.1022926124820391e-17,8.2262812782343342e-23,8.1301203960653413e-24,3.1840907337284397e-18
908.77999999999997,32.259999999999991,136.18000000000006,16.060000000000002,112,87.539999999999992,215.18000000000001,2.9000000000000004,0.51999999999999957,1000,1000,1.1560251454018067e-13,1.1275206804275513,9.8173171794637554e-14,1.741579191245294e-14,1.0507992958616331e-17,8.810081262131127e-23,7.38826928990826e-24,3.053554188442059e-18
912.09000000000003,33.53000000000003,141.28999999999996,16.429999999999993,114,88.370000000000005,215.78999999999999,2.9500000000000011,0.5600000000000005,1000,1000,1.1510219589516008e-13,1.1264268159866333,9.7880328787849219e-14,1.7208924443876811e-14,1.0017555919072416e-17,9.4749408061160859e-23,6.7147004059852991e-24,2.9284807575112847e-18
915.39999999999998,34.800000000000011,146.40000000000009,16.799999999999997,116,89.199999999999989,216.40000000000001,3,0.59999999999999964,1000,1000,1.1460571261532465e-13,1.1253430843353271,9.7588644522132728e-14,1.7004703106227904e-14,9.5504346194545327e-18,1.0213484376269756e-22,6.1030855021147755e-24,2.808637176003377e-18
918.71000000000004,36.069999999999993,151.50999999999999,17.170000000000002,118,90.030000000000001,217.00999999999999,3.0500000000000007,0.64000000000000057,1000,1000,1.1411295628045715e-13,1.1242692470550537,9.7298071563643035e-14,1.6803083853792963e-14,9.1054792787112331e-18,1.1014330918540334e-22,5.5476453833050402e-24,2.6938013459238652e-18
122.01999999999998,37.340000000000032,156.62000000000012,17.539999999999992,120,90.859999999999985,217.62,3.1000000000000014,0.67999999999999972,666.13568115234375,1000,9.7453139308312231e-12,10.950750350952148,2.7850630330596149e-13,5.4733572275172948e-13,5.6186873730046383e-12,1.5633101367248936e-12,1.4071343916455259e-12,3.3033967813782261e-13
125.33000000000004,38.610000000000014,161.73000000000002,17.909999999999997,122,91.689999999999998,218.22999999999999,3.1500000000000004,0.72000000000000064,827.65740966796875,1000,7.1946749773121876e-12,10.156000137329102,2.4327369003811217e-13,4.6895012829548111e-13,4.1751519776200841e-12,1.0939874223528379e-12,9.6538011959412806e-13,2.4793199177725045e-13
128.63999999999999,39.879999999999995,166.84000000000015,18.280000000000001,124,92.519999999999982,218.84,3.2000000000000011,0.75999999999999979,910.9755859375,1000,6.0645286535654375e-12,9.6383962631225586,2.2868360850802905e-13,4.3434410256816547e-13,3.5412163652825956e-12,8.8379271349220412e-13,7.6438958244648414e-13,2.1210243034575776e-13
131.95000000000005,41.149999999999977,171.95000000000005,18.650000000000006,126,93.349999999999994,219.44999999999999,3.25,0.80000000000000071,953.9830322265625,1000,5.4062782896269201e-12,9.2469329833984375,2.2155046623239388e-13,4.153794007973749e-13,3.1713689833956504e-12,7.6449610530993084e-13,6.4200343175349617e-13,1.9148022739872567e-13
135.25999999999999,42.420000000000016,177.06000000000017,19.019999999999996,128,94.179999999999978,220.06,3.3000000000000007,0.83999999999999986,976.19769287109375,1000,4.9593979097040108e-12,8.9310636520385742,2.1766623063430163e-13,4.0319351047972407e-13,2.9128411922069164e-12,6.9424685184699131e-13,5.5421026925669969e-13,1.77239530018726e-13
138.57000000000005,43.689999999999998,182.17000000000007,19.390000000000001,130,95.009999999999991,220.66999999999999,3.3500000000000014,0.88000000000000078,987.67999267578125,1000,4.6314159105054209e-12,8.6755151748657227,2.1532294447890871e-13,3.9423032980462347e-13,2.7088127747820767e-12,6.620366147652712e-13,4.8492812413161723e-13,1.6608491925501623e-13
141.88,44.95999999999998,187.27999999999997,19.760000000000005,132,95.840000000000003,221.28,3.4000000000000004,0.91999999999999993,993.618896484375,1000,4.3883785494358563e-12,8.4827041625976562,2.1374215060637053e-13,3.8688673033478171e-13,2.5349394892210109e-12,6.6898277282373408e-13,4.2722645083106969e-13,1.5660106403910662e-13
145.19000000000005,46.230000000000018,192.3900000000001,20.129999999999995,134,96.669999999999987,221.88999999999999,3.4500000000000011,0.96000000000000085,996.6927490234375,1000,4.2242663360336774e-12,8.3699560165405273,2.1254754954767169e-13,3.80395611928111e-13,2.3799046500877497e-12,7.2555611692337596e-13,3.7773180850547705e-13,1.4813069390898215e-13
148.5,47.5,197.5,20.5,136,97.5,222.5,3.5,1,998.28472900390625,1000,4.1551718663046522e-12,8.3757848739624023,2.1155162853708082e-13,3.7437810013543626e-13,2.2381289530026827e-12,8.5616030324336956e-13,3.3460146003742863e-13,1.4035188213457755e-13
151.81000000000006,48.769999999999982,202.61000000000013,20.870000000000005,138,98.329999999999984,223.10999999999999,3.5500000000000007,1.0400000000000009,999.10980224609375,1000,4.0519406406536174e-12,8.3252172470092773,2.1065941146428818e-13,3.6864375484516043e-13,2.1066958941218239e-12,9.3614070488523549e-13,2.9670168232021066e-13,1.3309924722700733e-13
155.12,50.04000000000002,207.72000000000003,21.239999999999995,140,99.159999999999997,223.72,3.6000000000000014,1.0800000000000001,999.53765869140625,1000,3.8449217767966282e-12,8.1127538681030273,2.0982229896691212e-13,3.6309559417295467e-13,1.9839622566325543e-12,8.9850913168043611e-13,2.6325046743186364e-13,1.2628228540992326e-13
158.43000000000006,51.310000000000002,212.83000000000015,21.609999999999999,142,99.989999999999981,224.32999999999998,3.6500000000000004,1.120000000000001,999.759765625,1000,3.6399351414917458e-12,7.8872346878051758,2.0901536794751263e-13,3.5768366350372172e-13,1.8689119262588205e-12,8.5082104122474744e-13,2.3365575967104757e-13,1.1984746420105885e-13
161.74000000000001,52.579999999999984,217.94000000000005,21.980000000000004,144,100.81999999999999,224.94,3.7000000000000011,1.1600000000000001,999.87506103515625,1000,3.4373625907441197e-12,7.6493005752563477,2.0822581126792722e-13,3.5238194198532191e-13,1.7608443999769796e-12,7.9471141039427762e-13,2.0743923614431614e-13,1.1375965545002559e-13
165.05000000000007,53.850000000000023,223.05000000000018,22.349999999999994,146,101.64999999999998,225.54999999999998,3.75,1.2000000000000011,999.93499755859375,1000,3.2383050234396915e-12,7.4006648063659668,2.074469610847951e-13,3.4717636209456726e-13,1.6592265755788205e-12,7.3226347945334891e-13,1.8419860363556861e-13,1.0799325843302565e-13
